id,name,price,stand_numbers,image_url,included_items,retail_value,distributor,price_numeric,retail_value_numeric
ac9eebe2-40b3-47f3-88f5-0bc6d8116668,Building Bricks Patrol Boat,$30,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/db364db7f70848408f8bed8d8cce87fa/building-bricks-patrol-boat//ShowBagImage-32468978-300-300-75-0,0","['1x 98 Piece Missile Car Building Bricks $12.95', '1x 106 Piece Tank Building Bricks $12.95', '1x 104 Piece Sentry Stand Building Bricks $12.95', '1x 99 Piece Jet Fighter Building Bricks $12.95', '1x 96 Piece Speed Boat Building Bricks $12.95', '1x 97 Piece Signal Station Building Bricks $12.95', '1x 94 Piece Nuclear Submarine Building Bricks $12.95', '1x 95 Piece Black Hawk Helicopter Building Bricks $12.95', 'The 8 Sets Combine to Create 789 Piece Patrol Boat']",Total Retail Value: $103.60,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,103.6
8397d099-979d-49ea-bdd8-a2e7c7d7ab55,Freeze Dried Candy,$20,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/46ea716242134589b28a13b313ba4163/freeze-dried-candy//ShowBagImage-32579468-300-300-75-0,0","['1x Freeze Dried Sour Worms 80g $9.95', '1x Freeze Dried Skittles Rainbow Bites 120g $9.95', '1x Freeze Dried Watermelon 80g $9.95', '1x Freeze Dried Candy Clusters 80g $9.95', '1x Freeze Dried Sour Rings 80g $9.95']",Total Retail Value: $49.75,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",20.0,49.75
0d8c959d-62c9-4708-8981-d2c7fa8b9482,Spidey And Friends Bag,$30,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/c53a6dd7a0d8466eb708ed4337045a8d/spidey-and-friends-bag//ShowBagImage-26595073-300-300-75-0,0","['1x Spidey And Friends Carry Bag $4.95', '1x Spidey Costume Set - Includes Vest And Mask $9.95', '1x Spidey Bubble Gun $9.95', '1x Spidey Sticky Web $5.95', '1x Spidey Slide Projector Torch $9.95', '1x Spidey Soft Toy $9.95']",Total Retail Value: $50.70,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,50.7
01d5e68a-d24d-44f7-9127-17c2de854ff4,Ghostbusters Bag,$20,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/14cc108f70244a41b743a0371a5a707d/ghostbusters-bag//ShowBagImage-27111575-300-300-75-0,0","['1x Ghostbusters Carry Bag $4.95', '1x Water Blaster With Water Storage Vest $15.95', '1x Ghostbusters Cap $9.95', '1x Glow Sticker Book $2.95', '1x Ghostbusters YoYo $5.95']",Total Retail Value: $39.75,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",20.0,39.75
17781b04-d2e9-45a8-9cdd-cf2d0331ed4e,Darrell Lea Chocolate Coated Showbag,$15,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/f4ca4b7a66bd4ba29c2cef02ee1d2f4b/darrell-lea-choc-coated-showbag//ShowBagImage-32353149-300-300-75-0,0","['1x 200g Darrell Lea Liquorice Twists Dark Coated $6.00', '1x 200g Darrell Lea Raspberry Twists Milk Coated $6.00', '2x 220g Darrell Lea Liquorice Twists Milk Coated $6.00']",Total Retail Value: $24.00,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",15.0,24.0
fa705064-955c-4e49-b4e3-846dbee18cef,Darrell Lea Bullets Showbag,$15,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/a5e40b11a7e14db3b771089a8f5707d7/darrell-lea-bullets-showbag//ShowBagImage-32353146-300-300-75-0,0","['1x 204g Darrell Lea Milk Chocolate Liquorice Bullets $6.00', '1x 204g Darrell Lea Dark Chocolate Liquorice Bullets $6.00', '1x Darrell Lea Milk Chocolate Raspberry Bullets $6.00', '1x Darrell Lea White Chocolate Raspberry Bullets $6.00']",Total Retail Value: $24.00,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",15.0,24.0
64f6b84e-6ad6-4cb2-a778-7f8d9f729f8f,Bertie Beetle Bonanza Showbag,$20,Stand Numbers: 9,"https://www.eastershow.com.au/contentassets/6aefd40a742d49d9a27257820c99c3aa/bertie-beetle-bonanza-showbag//ShowBagImage-32381347-300-300-75-0,0","['15x Bertie Beetle 10g $0.95', '1x  Your Choice of: 1 x Bertie Beetle Soccer Ball OR 1 x Bertie Beetle Ceramic Mug Set OR 1 x Bertie Beetle Helicopter Hat $18.00', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $32.25,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",20.0,32.25
26c01193-8934-4b1c-b492-fe0df426849d,BIG Kit Kat Showbag,$22,Stand Numbers: 9,"https://www.eastershow.com.au/contentassets/1327778e3a2d4a2aaaff4900f4df3c1d/big-kit-kat-showbag//ShowBagImage-32409736-300-300-75-0,0","['2x Kit Kat (18 pack) 252g $14.40', '1x  Your Choice of: 1 x Kit Kat Milk Chocolate Block 160g OR 1 x Kit Kat Gooey Caramel block 170g $8.10', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $36.90,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",22.0,36.9
0a5cafc2-1c75-4a04-b9ea-9447fde9a869,Junior Kit Kat Showbag,$7,Stand Numbers: 9,"https://www.eastershow.com.au/contentassets/a29d2351130e4b7ea7767cb4092030ea/junior-kit-kat-showbag//ShowBagImage-32145502-300-300-75-0,0","['15x Kit Kat 14g $0.80', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $12.00,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",7.0,12.0
d51004a4-6221-40a5-ba59-fa6a0888887e,Junior Red Ripperz Showbag,$7,Stand Numbers: 9,"https://www.eastershow.com.au/contentassets/db3a863609f2462ba6cdf03afbd2d3b9/junior-red-ripperz-showbag//ShowBagImage-32145510-300-300-75-0,0","['1x Allens Red Ripperz 300g $8.00', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $8.00,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",7.0,8.0
f52a6efb-8b00-4e63-b4e2-0418acacb911,Mega Ninja Showbag,$30,Stand Numbers: 8,"https://www.eastershow.com.au/contentassets/2b7315bee3b140539104464ea49c6aee/mega-ninja-showbag//ShowBagImage-32145524-300-300-75-0,0","['1x Bow & Arrow Set $12.00', '2x Samurai Swords $4.00', '1x Ninja Vest Holder $5.00', '2x Ninja Chuckers $2.80', '1x Ninja Mask $5.80', '1x Ninja Cape $15.00', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $51.40,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,51.4
214be3b3-4d3e-4573-91b9-eb00d932853c,The Beatles Showbag,$32,Stand Numbers: 8,"https://www.eastershow.com.au/contentassets/984b050667b345c6944c95467a583186/the-beatles-showbag//ShowBagImage-32159127-300-300-75-0,0","['1x The Beatles  Laminated Bag $8.95', '1x The Beatles Tumbler $5.95', '1x The Beatles Beach Towel $32.95', '1x The Beatles Key Ring $6.95', '1x The Beatles Bumper Sticker  $5.95', '1x The Beatles Socks $8.95', '1x The Beatles Drink Bottle $15.95', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $85.65,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,85.65
b30fd9f9-de61-4d06-84d3-398b4ae98664,Western Sydney Wanderers Showbag,$32,Stand Numbers: 7,"https://www.eastershow.com.au/contentassets/d2e1e8a1956c4cae9feaa5ed77e7805d/western-sydney-wanderers-showbag//ShowBagImage-32159151-300-300-75-0,0","['1x Western Sydney Wanderers Drawstring Bag $5.00', '1x  Western Sydney Wanderers Scarf $25.00', '1x Western Sydney Wanderers Bumper Sticker $5.00', '1x  Western Sydney Wanderers Key Ring $6.00', '1x Western Sydney Wanderers Flag  $20.00', '1x Western Sydney Wanderers Can Cooler $10.00', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $71.00,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,71.0
899874b9-93c0-42ec-9079-b3ff5e76ff0b,PEZ Showbag,$16,Stand Numbers: 8,"https://www.eastershow.com.au/contentassets/0b682cbdb1c9427ab1194062c9836909/pez//ShowBagImage-32395358-300-300-75-0,0","['4x Assorted PEZ Dispensers: Animal Crossing/DC Superheros/Pikachu/Paw Patrol $3.50', '1x 8 pack Fizzy Blister Refills $6.00', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $20.00,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",16.0,20.0
54556725-b977-40ce-8142-61cc878d494a,Bake Kneads - For The Baking Enthusiasts,$25,Stand Numbers: 6- I LOVE SHOWBAGS,"https://www.eastershow.com.au/contentassets/efcc35a8a0ef45d6aa1e14b5cc62d8f5/bake-kneads---for-the-baking-enthusiasts-//ShowBagImage-32496667-300-300-75-0,0","['1x Queen Fine Foods Apron  $12.95', '1x Queen Fine Foods 6pc Measuring Spoons  $5.95', '1x Queen Fine Foods Silicone Spatula  $6.95', '1x Queen Fine Foods Double Oven Mitts  $11.95', '1x Queen Midnight Magic Sprinkles  $4.20', '1x Queen Fine Foods Strawberry Crunch  $3.00', '1x Queen Fine Foods Choco Flakes  $3.00', '1x Queen Fine Foods Colour & Flavour for Icing - Salted Caramel 70g $2.50', '1x CarePantry Plain Flour 1kg  $2.50', '1x Equal Naturals Sugar Replacement 200g (product may vary depending on avaiability)  $5.00', '1x Yorkshire Red 10 Tea Bag Pack  $2.00', '*www.iloveshowbags.com.au*Contents may vary depending on availability*While stocks last*']",Total Retail Value: $60.00,"C&C MARKETINGThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",25.0,60.0
3f234e99-7de9-42ca-bf0e-eab72492dfe3,NBA Oaklahoma City Thunders Showbag,$36,Stand Numbers: 7,"https://www.eastershow.com.au/contentassets/38eb2a75a6cc4d7dab364573bffe5508/nba-oaklahoma-city-thunders-showbag-//ShowBagImage-32395434-300-300-75-0,0","['1x Oaklahoma City Thunder Laminated Bag $8.00', '1x Oaklahoma City Thunder Size 7 Basketball (Full Size)  $30.00', '1x Oaklahoma City Thunder Socks $10.00', '1x Oaklahoma City Thunder Pop Top Drink Bottle $15.00', '1x Oaklahoma City Thunder Microfibre Sports Towel $17.00', '1x Oaklahoma City Thunder Keyring $6.00', '1x Oaklahoma City Thunder Rubber Wrist Band $5.00', '1x Oaklahoma City Thunder Can Cooler $10.00', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $101.00,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",36.0,101.0
1b2e72fd-e137-46c5-b724-a7c0b2b6ca6f,Building Bricks Patrol Boat,$30,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/db364db7f70848408f8bed8d8cce87fa/building-bricks-patrol-boat//ShowBagImage-32468978-300-300-75-0,0","['1x 98 Piece Missile Car Building Bricks $12.95', '1x 106 Piece Tank Building Bricks $12.95', '1x 104 Piece Sentry Stand Building Bricks $12.95', '1x 99 Piece Jet Fighter Building Bricks $12.95', '1x 96 Piece Speed Boat Building Bricks $12.95', '1x 97 Piece Signal Station Building Bricks $12.95', '1x 94 Piece Nuclear Submarine Building Bricks $12.95', '1x 95 Piece Black Hawk Helicopter Building Bricks $12.95', 'The 8 Sets Combine to Create 789 Piece Patrol Boat']",Total Retail Value: $103.60,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,103.6
fda1555a-4f70-49ff-b052-c5eb727e4e36,Freeze Dried Candy,$20,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/46ea716242134589b28a13b313ba4163/freeze-dried-candy//ShowBagImage-32579468-300-300-75-0,0","['1x Freeze Dried Sour Worms 80g $9.95', '1x Freeze Dried Skittles Rainbow Bites 120g $9.95', '1x Freeze Dried Watermelon 80g $9.95', '1x Freeze Dried Candy Clusters 80g $9.95', '1x Freeze Dried Sour Rings 80g $9.95']",Total Retail Value: $49.75,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",20.0,49.75
cbd4defa-1d25-4167-8512-988cc0a6f280,Darrell Lea Classics Showbag,$25,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/d2239b7cc6ab499b907acc4a6b9a4aa8/darrell-lea-classics-showbag//ShowBagImage-32353152-300-300-75-0,0","['1x 255g Darrell Lea Soft Centres Giftbox  $16.00', '1x 200g Darrell Lea Raspberry Twists Milk Coated $6.00', '1x 145g Darrell Lea Rocklea Road Raspberry Milk $6.00', ""1x 168g Darrell Lea Orange Milk Choc BB's $6.00"", '1x 270g Darrell Lea Liquorice Allsorts $6.00']",Total Retail Value: $40.00,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",25.0,40.0
eff347da-01d6-42d2-b143-e15181f99ff4,AFL Hawthorn Hawks 2025 Showbag,$36,Stand Numbers: 7,"https://www.eastershow.com.au/contentassets/250e31d8c9844bb99c923e4367b47caf/afl-hawthorn-hawks-2025-showbag//ShowBagImage-33000730-300-300-75-0,0","['1x  Hawthorn Hawks Laminated Bag $8.00', '1x Hawthorn Hawks Soft Touch Football $25.00', '1x Hawthorn Hawks Trucker Cap $15.00', '1x Hawthorn Hawks Lenticular Tumbler $10.00', '1x Hawthorn Hawks Badge Card  $5.00', '1x Hawthorn Hawks Playing Card $5.00', '1x Hawthorn Hawks Mini Flag $2.50', '1x Hawthorn Hawks Bottle $12.00', '1x Hawthorn Hawks Bumper Sticker $5.00', '1x Hawthorn Hawks Tattoo Sheet $5.00', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $92.50,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",36.0,92.5
632db396-3c7a-43a0-abb7-a9ce541f24a7,Cadbury Mega Bag,$20,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/26a6e48de9d7432da7475b82293030bc/cadbury-mega-bag//ShowBagImage-32203824-300-300-75-0,0","['16x 12g Cadbury Dairy Milk $0.58', '8x 14g Bite Size Twirl $0.58', '8x 15g Bite Size Boost $0.58', '8x 15g Bite Size Cherry Ripe $0.58', '8x 15g Bite Size Crunchie $0.58', '1x Cadbury Dairy Milk Coolerbag $4.99']",Total Retail Value: $32.83,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",20.0,32.83
e569c53e-06e5-41a4-81fc-f166f732497c,Disney Princess(Cinderella ) Bag,$35,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/a2a30441a1334da68940ec026477ab5d/princesscinderella--bag//ShowBagImage-31109311-300-300-75-0,0","['1x Cinderella Carry Bag $4.95', '1x Cinderella Dressup $15.95', '1x Head Band $2.95', '1x Hair Brush $3.95', '1x Hair Accessories $9.95', '1x Necklace Choker $5.95', '1x Hand Bag $9.95']",Total Retail Value: $53.65,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",35.0,53.65
0b985e8b-ef1c-4286-95c0-61e1a97c2f65,NRL South Sydney Rabbitohs,$30,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/3b88c0660b8044138e8e01df7c1ae255/nrl-south-sydney-rabbitohs//ShowBagImage-32468830-300-300-75-0,0","['*Show Special $30 each or 2 for $50', '1x NRL Drink Bottle  $9.95', '1x NRL Duffle Bag $24.95', '1x NRL Acrylic Figurine $9.95', '1x NRL Cap $12.95', '1x NRL Tech Decals $7.95', '1x NRL Cooler Bag $9.95', '1x NRL Temporary Tattoos $4.95', '1x NRL Reusable Tote Bag $4.95']",Total Retail Value: $85.60,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,85.6
bbed1a19-5e74-4fda-ad29-6aed68e3e294,Little Ripper Bag,$5,"Stand Numbers: 1,14","https://www.eastershow.com.au/contentassets/a3b799ded82e4730b40bed502c8e6273/little-ripper-bag//ShowBagImage-26595107-300-300-75-0,0","['1x 30gm Magic Sparkling Candy $2.00', '1x 30gm Little Ripper Fizzy Chews $2.00', '1x 37gm Little Ripper Fruit Stix $2.00', '5x 10gm Little Ripper Chew Bar - Assorted $0.50', '1x Little Ripper Mini Inflatable Hammer $2.00']",Total Retail Value: $10.50,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",5.0,10.5
950e76b7-2b7f-4825-a078-43c378b66b6c,BBZ Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/19280f17b4c34416b8684227968d78e5/bbz//ShowBagImage-27195875-300-300-75-0,0","['1x Bucket Hat $9.95', '1x Earrings $7.95', '1x  Handbag $24.95', '1x Phone Charm $9.95', '1x Eyeliner $7.95', '1x Sunglasses $19.95', '1x Tattoos $4.95', '1x Gems and Jewels $4.95', '1x Hair Clip $4.95', '1x Nail Stickers $4.95', '1x Re-usable Tote Bag $4.95', '1x Necklace $7.95']",Total Retail Value: $113.40,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,113.4
af6a9c67-1f6b-46c0-988c-0e45e1bfe448,Hot Wheels Monster Trucks Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/9120c29664e848f6b66fb4c11c4990f9/hot-wheels-monster-trucks//ShowBagImage-31868419-300-300-75-0,0","['1x Colour in Poster $4.95', '1x Cap $12.95', '1x Pinball $4.95', '1x Sticker Book $4.95', '1x Pencil Case $4.95', '1x Wallet $7.95', '1x Drink Bottle $9.95', '1x Monster Truck Vehicle $7.95', '1x Reusable Tote Bag $4.95']",Total Retail Value: $63.55,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,63.55
8449b247-c7d4-414e-b464-0284b41c5379,Paw Patrol Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/ef41413a8f7e45c2a1f0d20860961dc8/paw-patrol-showbag-23//ShowBagImage-31868504-300-300-75-0,0","['1x Backpack $24.95', '1x Ball $4.95', '1x Headband $4.95', '1x Placemat $4.95', '1x Snack Box Set $9.95', '1x Sticker Scene  $9.95', '1x Tumbler $4.95', '1x Reusable Tote Bag $4.95']",Total Retail Value: $69.60,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,69.6
4f34b52d-05e9-4015-8ef3-978735b7b0f8,Thomas The Tank Engine Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/afef83bb8a7b4b4e9e447eb9afbb3b8f/thomas-the-tank-showbag//ShowBagImage-31868581-300-300-75-0,0","['1x Activity Set $4.95', '1x Backpack $24.95', '1x Bucket Hat $9.95', '1x Drink Bottle $9.95', '1x Slap Band $7.95', '1x Puzzle $9.95', '1x Placemat $4.95', '1x Reusable Tote Bag $4.95']",Total Retail Value: $77.60,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,77.6
62cf9e99-32fb-4c32-8fe4-bb9902bada56,FIDGET BIG BAG,$30,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/7c478c7bf0284221a2f50a69cd89b499/fidget-big-bag//ShowBagImage-32468887-300-300-75-0,0","['1x Squishy Squid $5.95', '1x Rainbow Pop It $4.95', '1x Crazy Animal $9.95', '1x Grip Pop $2.95', '1x Sensory Water Fidget $8.95', '1x Fidget Pop It  $5.95', '1x 18cm Suction Cup Strip $3.95', '1x Large Neon Pop Tube $2.95', '1x Neon Pop Tube $1.95', '1x Pop It Ball $4.95', '1x Squishy Duck $4.95', '1x Sensory Giraffe $4.95', '1x Squishy Ball in Net $4.95', '1x Mouse Hiding in Cheese $4.95', '1x Spidey Pop Fidget $4.95']",Total Retail Value: $77.25,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,77.25
35f8dee0-0417-4eed-a048-8f5d2451e81c,Knights and Gladiators,$25,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/8c772036422b4c5981907b4b7b684901/knights-and-warriors//ShowBagImage-22420600-300-300-75-0,0","['1x Knights Helmet $19.95', '1x Knights Breast Plate with Mask and Spyglass $16.95', '1x Knights Sword and Shield Set with Axe and Dagger $16.95']",Total Retail Value: $53.85,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",25.0,53.85
7341f867-e93c-4f0b-87b0-6a6edf3793d2,House of Horror,$30,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/5ab6593342774b5f90dc6e9ffe581e46/house-of-horrors//ShowBagImage-32468905-300-300-75-0,0","['1x Choice of Dracula Clown or Ghoul Mask $12.95', '1x Severed Hand with Bandage $12.95', '1x Dracula Cape with Skeleton $19.95', '1x Horror Wound Temporary Tattoo $6.95', '1x Arrow Through Head Trick $6.95', '1x Freddy Fright Glove $15.95', '1x Skeleton Tarantula $12.95', '1x Texas Chainsaw $6.95', '1x ""Caution"" Crime Scene Tape $5.95']",Total Retail Value: $101.55,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,101.55
97e01c17-5a2f-4f04-82d7-afc48a1d1324,Gloss and Glamour,$30,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/5b57ad68d82d49d0965f828ee9ee9043/gloss-and-glamour//ShowBagImage-32468901-300-300-75-0,0","['1x Sleep Over Bag or Fluffy Backpack $19.95', '1x Make Up Brushes $4.95', '1x Aloe Hydrating Face Mask $4.95', '1x Shimmer Lip Gloss $4.95', '1x Eyelash Curler $3.95', '1x Sunglasses $9.95', '1x 18 Colour Eyeshadow Palette $9.95', '1x Spa Headband $2.95', '1x Stick On Nails $1.95', '1x Mirror Compact $3.95', '2x Nail Polish $1.50', '1x Emery Board $1.50', '1x Eyebrow Pencil $1.25']",Total Retail Value: $73.25,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",30.0,73.25
70001640-4a40-40af-a7d5-e6e1ae8df774,Smiths Super Snack Bag,$12,"Stand Numbers: 1,14","https://www.eastershow.com.au/contentassets/257f9d55a1414915b4fbb1746aae3170/smiths-super-snack-bag//ShowBagImage-26595187-300-300-75-0,0","['1x 28g Red Rock Deli - Sea Salt $1.30', '1x 28g Red Rock Deli - Honey Soy $1.30', '1x 27g Smiths Crinkle Cut - Original $1.30', '1x 27g Grain Waves - Sour Cream And Onions $1.30', '1x 45g Doritos - Cheese Supreme $2.39', '1x 45g Red Rock Deli -  Sweet Chilli  $2.79', '1x 45g Smiths Crinkle Cut- Tomato Sauce $2.39', '1x 45g Smiths Crinkle Cut - Chicken $2.39', '1x 45g Smiths Crinkle Cut - Salt and Vinegar $2.39']",Total Retail Value: $17.55,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",12.0,17.55
5cd5ede2-515a-49b0-abcd-92d6d90f3a34,Cadbury Curly Wurly Superbag,$12.5,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/0525f26760264af7bc41bd48f3e7db2a/curly-wurly-superbag//ShowBagImage-32203794-300-300-75-0,0","['4x 21.5g Curly Wurly $2.00', '1x 110g Curly Wurly Squirlies $6.00', '6x 12g Bite Size Dairy Milk $0.58', '1x Playing Cards $2.95']",Total Retail Value: $20.43,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",12.5,20.43
